"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"na_mean2",0.000632270874677886,0.962,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,0.0173423582700023,3
"stress_mean2",-0.0109683405974243,0.2588,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,-0.340537612265147,3
"pain_mean2",-0.0128559807787305,0.0714,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,-0.497352309416708,3
"mean_respiratory_rate_brpm2",-0.00426994718876808,0.7336,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,-0.107312133229289,3
"min_respiratory_rate_brpm2",0.000292388408315354,0.9876,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,0.00567714955187974,3
"max_respiratory_rate_brpm2",-0.0124654016106734,0.375,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,-0.295437892214211,3
"mean_prv_rmssd_ms2",-0.0067104587666637,0.7054,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,-0.181589423206121,3
"min_prv_rmssd_ms2",0.00710529148930771,0.6746,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,0.14931613997413,3
"max_prv_rmssd_ms2",0.005301017910125,0.6543,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,0.152328205653636,3
"resting2",0.0211571469014877,0.9564,0.375014309615408,-0.294613215796656,0.560034191223902,0.861394785857973,0.0172864700377251,3
